dish_id,dish_name,city_id,category,price_min_inr,price_max_inr,trust_score,scam_markup_pct,timestamp
3107,Idli Sambar,3,Local Eatery,162,265,81.1,4.4,2025-10-11 07:34:16
3108,Homestyle Litti Chokha,40,Mid-range Restaurant,242,594,68.5,27.7,2026-01-01 17:45:23
3109,Bhutte ka Kees,68,Roadside Stall,39,103,89.2,0,2025-04-09 01:34:42
3110,Family Recipe Thepla,33,Sweet Shop,198,250,64.5,16.2,2025-10-21 07:10:31
3111,Quick-bite Bhutte ka Kees,22,Sweet Shop,169,324,82.4,2.0,2025-09-16 18:18:16
3112,Classic Smoked Pork,79,Mid-range Restaurant,289,492,87.6,0,2025-05-21 11:32:22
3113,Roadside Lassi,96,Street Food,34,110,51.3,51.5,2026-02-18 11:13:43
3114,Chef's Macher Jhol,88,Fine Dining,692,1748,91.5,0,2025-04-23 03:31:18
3115,Momos,15,Sweet Shop,168,203,78.2,5.8,2025-11-30 02:08:50
3116,Royal Kadhi Chawal,132,Mid-range Restaurant,404,455,61.5,33.0,2025-05-09 18:58:08
3117,Thukpa,8,Local Eatery,85,157,64.6,36.1,2025-03-17 16:31:25
3118,Extra Cheesy Dhokla,29,Local Eatery,176,235,40.6,26.7,2026-01-10 03:13:40
3119,Kadhi Chawal,102,Street Food,21,84,77.3,9.1,2025-03-26 04:51:35
3120,Local Favourite Rasam,61,Roadside Stall,38,48,71.2,19.1,2026-06-20 04:41:24
3121,Spicy Litti,17,Street Food,83,102,45.6,49.4,2026-02-05 21:39:00
3122,Malai Kofta,102,Street Food,84,118,82.7,2.0,2025-06-25 16:27:13
3123,Litti Chokha,42,Fine Dining,762,2031,69.1,15.2,2026-04-03 08:26:37
3124,Street-side Chila,22,Sweet Shop,89,109,67.4,29.8,2026-03-19 01:18:44
3125,Bebinca,9,Local Eatery,98,141,65.2,27.6,2025-03-30 22:17:52
3126,Royal Idli Sambar,116,Sweet Shop,125,186,57.6,49.1,2025-04-21 10:49:41
3127,Homestyle Chaat Papdi,101,Local Eatery,75,170,88.1,0,2025-07-13 09:06:14
3128,Paneer Tikka,102,Fine Dining,1314,1331,54.5,22.4,2026-03-20 19:25:17
3129,Village-style Naga Chutney,7,Mid-range Restaurant,413,428,54.6,49.0,2026-04-14 17:45:36
3130,Grandma's Appam with Stew,60,Roadside Stall,67,96,57.8,43.7,2026-05-12 03:41:29
3131,Spicy Poha Jalebi,22,Local Eatery,173,285,64.7,14.2,2025-08-30 22:45:03
3132,Local Favourite Sandesh,87,Sweet Shop,210,308,53.2,52.5,2025-03-05 07:02:11
3133,Special Momos,78,Roadside Stall,30,64,50.3,34.6,2026-02-03 15:14:55
3134,Traditional Butter Chicken,124,Roadside Stall,44,66,71.5,16.1,2026-01-13 10:26:14
3135,Street-side Pork with Bamboo Shoot,7,Roadside Stall,43,60,86.4,0,2025-04-11 15:21:00
3136,Homestyle Chila,65,Fine Dining,759,1876,82.5,3.8,2026-05-06 06:21:37
3137,Traditional Pork with Bamboo Shoot,83,Roadside Stall,31,55,80.5,5.1,2025-11-10 13:44:02
3138,Zan,118,Street Food,69,114,59.7,25.0,2026-05-25 13:45:10
3139,Fish Tenga,117,Sweet Shop,150,354,60.3,21.6,2025-05-18 12:23:48
3140,Extra Cheesy Chila,68,Fine Dining,1417,1967,95.4,0,2025-01-01 06:00:28
3141,Naga Chutney,78,Street Food,58,124,79.4,4.8,2025-04-01 22:17:56
3142,Grandma's Macher Jhol,139,Mid-range Restaurant,298,391,71.2,15.8,2026-03-30 08:30:43
3143,Signature Kadhi Chawal,93,Street Food,33,56,46.8,66.6,2026-03-24 11:50:52
3144,Litti Chokha,122,Mid-range Restaurant,298,652,80.0,5.5,2025-12-25 07:54:08
3145,Nihari,39,Local Eatery,81,190,78.0,6.0,2026-01-29 17:29:09
3146,Sandesh,87,Roadside Stall,15,102,72.1,22.5,2025-10-23 07:55:06
3147,Kosha Mangsho,136,Street Food,75,133,79.3,8.4,2025-05-22 08:39:25
3148,Chef's Thukpa,105,Fine Dining,1300,2432,70.9,19.0,2025-12-10 23:29:44
3149,Extra Cheesy Rasam,113,Fine Dining,541,2101,77.1,10.1,2025-11-12 13:22:57
3150,Traditional Litti Chokha,37,Roadside Stall,26,92,48.7,56.0,2025-02-12 20:31:12
3151,Grandma's Puttu Kadala,113,Roadside Stall,53,89,56.6,39.6,2025-01-26 05:30:31
3152,Family Recipe Naga Chutney,105,Local Eatery,89,148,78.1,10.6,2025-02-10 07:13:13
3153,Premium Tandoori Roti,37,Local Eatery,92,173,67.0,27.8,2025-01-22 09:11:43
3154,Sarson da Saag,97,Street Food,71,125,77.1,6.5,2025-12-06 22:18:47
3155,Shorshe Ilish,138,Roadside Stall,34,55,54.2,31.2,2026-01-10 16:28:46
3156,Momos,13,Mid-range Restaurant,279,560,86.0,0,2025-08-12 03:04:16
3157,Classic Chingri Malai Curry,137,Street Food,21,63,56.3,29.3,2025-08-30 13:47:58
3158,Homestyle Nihari,37,Fine Dining,920,2486,95.1,0,2025-10-11 15:08:29
3159,Homestyle Chhena Poda,86,Fine Dining,1063,2158,76.6,9.5,2025-11-05 06:31:03
3160,Family Recipe Fish Tenga,8,Sweet Shop,181,224,56.4,25.7,2025-02-28 09:05:52
3161,Chole Bhature,124,Sweet Shop,113,328,91.3,0,2026-04-05 17:11:29
3162,Signature Bhel Puri,34,Fine Dining,663,2486,72.5,10.5,2026-06-28 10:45:12
3163,Bafla,20,Roadside Stall,38,100,56.7,44.7,2026-01-04 01:56:22
3164,Deluxe Kadhi Chawal,101,Street Food,50,84,80.6,5.5,2026-01-29 10:55:59
3165,Homestyle Meen Curry,2,Street Food,25,57,72.8,11.9,2026-06-16 21:07:35
3166,Homestyle Dal Bafla,21,Local Eatery,153,163,49.9,58.4,2025-10-08 06:46:28
3167,Roadside Axone,77,Mid-range Restaurant,421,686,76.0,12.5,2026-06-25 17:39:45
3168,Roadside Rosogolla,18,Local Eatery,171,240,64.4,30.6,2025-03-17 20:47:52
3169,Dal Makhani,92,Roadside Stall,43,85,62.3,36.1,2025-06-28 12:00:08
3170,Signature Chole Bhature,102,Mid-range Restaurant,299,685,73.3,20.2,2025-05-27 12:29:29
3171,Masala Dosa,52,Roadside Stall,46,74,86.9,0,2025-06-17 21:39:07
3172,Homestyle Malai Kofta,102,Street Food,53,105,69.7,20.1,2025-06-27 23:06:22
3173,Signature Litti Chokha,35,Sweet Shop,199,345,65.4,28.3,2026-04-28 07:32:53
3174,Royal Momos,118,Sweet Shop,57,356,69.2,21.0,2026-01-11 10:59:33
3175,Premium Vada Pav,34,Street Food,36,51,53.0,40.8,2026-03-03 23:18:45
3176,Traditional Paneer Tikka,91,Local Eatery,132,257,83.9,1.8,2026-03-23 21:17:05
3177,Quick-bite Meen Curry,51,Local Eatery,135,171,65.5,34.3,2026-05-06 14:29:20
3178,Royal Lassi,96,Local Eatery,162,285,50.0,46.3,2025-01-16 01:35:28
3179,Extra Cheesy Lassi,120,Street Food,59,92,63.5,33.8,2025-07-05 00:48:51
3180,Local Favourite Chettinad Chicken,106,Roadside Stall,20,96,88.3,0,2025-02-24 10:34:11
3181,Sandesh,46,Fine Dining,1245,2175,60.3,42.2,2025-12-04 06:52:52
3182,Golgappa,119,Mid-range Restaurant,302,409,76.5,7.1,2025-09-24 02:40:23
3183,Extra Cheesy Bebinca,78,Local Eatery,137,243,66.3,13.7,2025-11-12 10:15:50
3184,Pork with Bamboo Shoot,79,Sweet Shop,41,131,75.8,11.8,2025-06-25 20:17:52
3185,Kolhapuri Mutton,70,Sweet Shop,105,179,63.2,28.3,2025-11-22 06:17:00
3186,Fish Tenga,13,Roadside Stall,33,44,75.4,10.6,2025-10-03 05:18:50
3187,Signature Aloo Paratha,124,Mid-range Restaurant,235,452,67.2,27.3,2026-06-23 22:42:15
3188,Grandma's Paneer Tikka,36,Local Eatery,178,192,59.5,39.2,2025-06-29 08:49:35
3189,Bebinca,14,Mid-range Restaurant,180,657,51.5,33.4,2025-12-29 13:03:19
3190,Bhutte ka Kees,62,Local Eatery,164,197,67.8,29.1,2025-07-20 21:06:47
3191,Spicy Lassi,126,Street Food,21,112,48.3,33.7,2026-04-20 02:14:28
3192,Appam with Stew,58,Sweet Shop,99,338,82.2,2.2,2026-03-23 18:39:53
3193,Litti,138,Sweet Shop,112,335,78.1,11.7,2026-01-09 20:04:21
3194,Grandma's Rajma Chawal,123,Roadside Stall,16,47,56.2,43.9,2025-05-08 00:20:28
3195,Traditional Zan,78,Street Food,25,127,58.4,35.3,2025-01-13 08:22:59
3196,Street-side Pitha,10,Fine Dining,916,1064,84.9,0.1,2025-08-22 21:01:23
3197,Village-style Chaat Papdi,38,Sweet Shop,210,303,64.4,28.6,2025-02-10 18:37:26
3198,Traditional Dhokla,73,Roadside Stall,46,74,79.4,8.4,2025-12-03 05:14:35
3199,Curd Rice,114,Local Eatery,139,199,63.8,18.6,2026-03-23 06:44:05
3200,Homestyle Bebinca,103,Local Eatery,154,210,81.8,4.6,2025-05-16 13:14:29
3201,Golgappa,132,Mid-range Restaurant,383,494,60.9,37.5,2026-02-01 20:38:08
3202,Traditional Kolhapuri Mutton,26,Fine Dining,738,1315,65.4,26.6,2026-06-12 13:28:10
3203,Idli Sambar,54,Fine Dining,817,1034,84.0,0.8,2026-01-05 10:48:59
3204,Quick-bite Poha Jalebi,65,Local Eatery,151,278,55.6,26.2,2025-09-27 09:34:48
3205,Special Axone,12,Local Eatery,91,134,64.7,32.1,2026-01-14 15:10:05
3206,Grandma's Puran Poli,23,Fine Dining,555,2211,74.9,17.8,2026-05-08 11:32:48
3207,Authentic Jadoh,14,Sweet Shop,205,387,63.5,21.7,2025-08-26 07:50:07
3208,Macher Jhol,19,Mid-range Restaurant,340,394,53.9,27.3,2025-01-28 15:30:27
3209,Special Nihari,125,Local Eatery,165,300,79.7,8.8,2025-01-17 13:27:43
3210,Dalma,90,Mid-range Restaurant,280,680,92.3,0,2026-01-01 09:45:05
3211,Puran Poli,29,Mid-range Restaurant,333,597,90.0,0,2025-11-01 17:35:46
3212,Puttu Kadala,111,Sweet Shop,196,239,93.1,0,2025-01-14 13:16:51
3213,Spicy Filter Coffee,111,Street Food,66,131,60.4,18.6,2025-01-01 14:27:47
3214,Special Smoked Pork,118,Mid-range Restaurant,228,266,64.2,26.5,2025-10-27 08:36:21
3215,Spicy Mutton Rogan Josh,129,Fine Dining,1398,1566,63.8,30.2,2026-06-23 01:25:49
3216,Village-style Masala Dosa,109,Roadside Stall,17,40,45.9,66.5,2025-11-21 08:35:14
3217,Prawn Balchao,25,Roadside Stall,24,96,83.4,2.0,2026-03-09 20:13:51
3218,Premium Bhel Puri,26,Mid-range Restaurant,350,696,52.6,55.9,2026-03-07 23:23:18
3219,Macher Jhol,134,Fine Dining,1224,2331,79.7,3.7,2026-06-17 02:17:08
3220,Premium Kachori,91,Mid-range Restaurant,168,568,65.1,21.5,2026-03-09 11:35:06
3221,Family Recipe Chhena Poda,138,Local Eatery,127,145,40.7,77.0,2026-01-15 06:06:30
3222,Festival Butter Chicken,41,Sweet Shop,104,343,55.4,24.6,2025-06-13 17:11:34
3223,Deluxe Kachori,91,Roadside Stall,29,42,90.9,0,2025-11-07 22:55:16
3224,Premium Pongal,114,Roadside Stall,38,61,76.7,8.4,2025-08-09 15:10:49
3225,Mysore Pak,53,Mid-range Restaurant,348,604,61.7,15.0,2025-12-04 16:54:53
3226,Nihari,98,Fine Dining,881,1031,85.1,0,2026-01-17 16:47:49
3227,Spicy Pav Bhaji,26,Fine Dining,546,1275,77.6,11.5,2025-11-09 09:00:18
3228,Rava Kesari,54,Street Food,84,97,87.7,0,2025-06-12 17:31:55
3229,Street-side Butter Chicken,38,Roadside Stall,37,101,65.0,31.0,2025-07-06 14:08:42
3230,Golgappa,121,Street Food,45,67,67.0,25.7,2026-01-09 15:04:28
3231,Khandvi,28,Street Food,67,113,73.5,16.2,2025-01-10 19:09:54
3232,Dhokla,27,Local Eatery,107,191,65.2,12.4,2025-02-14 21:32:06
3233,Sandesh,88,Roadside Stall,62,118,44.9,51.2,2026-03-04 15:12:35
3234,Signature Kothu Parotta,54,Fine Dining,742,1817,72.2,9.8,2025-10-21 05:13:54
3235,Chef's Misal Pav,25,Mid-range Restaurant,277,556,59.4,36.0,2025-01-22 08:34:55
3236,Special Bebinca,8,Mid-range Restaurant,230,554,63.8,36.6,2025-01-14 19:04:22
3237,Royal Sarson da Saag,126,Roadside Stall,51,102,68.4,29.7,2025-11-18 00:41:58
3238,Paneer Tikka,100,Sweet Shop,79,272,51.4,44.6,2025-10-21 06:49:37
3239,Classic Paneer Tikka,41,Mid-range Restaurant,356,394,38.4,35.1,2025-01-30 00:20:50
3240,Deluxe Thepla,34,Fine Dining,1261,2229,70.0,24.3,2025-03-21 06:59:36
3241,Curd Rice,48,Roadside Stall,51,108,45.9,35.8,2026-02-06 05:48:01
3242,Homestyle Nihari,43,Fine Dining,912,1805,45.8,49.0,2025-03-31 03:15:10
3243,Quick-bite Momos,47,Roadside Stall,50,78,81.0,4.7,2026-04-23 01:43:46
3244,Festival Bebinca,9,Local Eatery,113,144,64.7,23.7,2026-04-20 23:09:57
3245,Deluxe Naga Chutney,83,Local Eatery,61,108,55.8,51.8,2026-06-24 02:35:00
3246,Festival Sarson da Saag,39,Fine Dining,695,2188,48.8,59.4,2025-07-02 07:13:37
3247,Deluxe Rajma Chawal,119,Local Eatery,180,199,83.7,2.1,2026-02-19 00:05:35
3248,Authentic Pitha,9,Fine Dining,1146,2358,82.6,4.1,2025-04-05 09:19:42
3249,Homestyle Chila,64,Street Food,53,121,88.7,0,2026-01-25 10:02:23
3250,Prawn Balchao,32,Roadside Stall,23,73,84.1,0.9,2026-05-26 21:51:41
3251,Signature Kadhi Chawal,37,Roadside Stall,57,116,58.9,17.6,2025-02-05 03:49:42
3252,Special Bisi Bele Bath,57,Local Eatery,156,183,72.4,9.2,2026-03-13 19:12:19
3253,Undhiyu,27,Mid-range Restaurant,193,560,78.7,5.0,2026-05-10 03:16:16
3254,Sol Kadhi,30,Mid-range Restaurant,309,549,45.2,41.1,2025-01-02 01:25:07
3255,Bebinca,71,Fine Dining,964,1178,63.3,34.3,2025-12-23 08:07:00
3256,Special Momos,135,Street Food,53,108,80.7,4.6,2025-09-02 10:28:46
3257,Authentic Paneer Tikka,122,Sweet Shop,150,313,62.0,15.3,2025-07-27 22:49:52
3258,Pork with Bamboo Shoot,7,Fine Dining,771,1309,75.9,11.8,2026-02-12 23:36:30
3259,Masala Dosa,116,Local Eatery,137,174,78.8,6.6,2026-04-23 14:01:09
3260,Pav Bhaji,74,Fine Dining,1486,1803,48.8,57.9,2025-01-14 03:26:14
3261,Chettinad Chicken,58,Fine Dining,859,1347,89.3,0,2026-03-09 06:18:26
3262,Axone,12,Fine Dining,747,936,78.1,4.4,2025-01-21 18:53:02
3263,Dahi Vada,137,Mid-range Restaurant,358,416,56.2,25.1,2025-01-30 02:09:10
3264,Homestyle Kadhi Chawal,100,Fine Dining,797,1874,67.9,22.6,2026-03-13 01:49:32
3265,Quick-bite Nihari,97,Mid-range Restaurant,414,459,70.6,24.2,2025-07-11 10:16:47
3266,Royal Chak-hao Kheer,104,Street Food,78,139,70.6,21.7,2025-12-12 06:22:29
3267,Signature Aloo Paratha,125,Mid-range Restaurant,251,675,58.4,47.6,2025-01-29 17:12:46
3268,Royal Pongal,114,Street Food,76,99,74.4,16.0,2025-02-10 10:40:13
3269,Premium Jadoh,10,Street Food,54,100,63.2,37.8,2025-10-05 00:51:15
3270,Quick-bite Kosha Mangsho,86,Mid-range Restaurant,266,394,60.1,34.7,2025-08-24 09:02:20
3271,Classic Pitha,105,Local Eatery,89,244,93.7,0,2026-06-12 22:38:19
3272,Traditional Pork with Bamboo Shoot,7,Street Food,27,76,75.9,14.2,2026-03-30 07:13:25
3273,Shorshe Ilish,47,Local Eatery,152,260,79.1,10.3,2026-04-22 11:02:38
3274,Traditional Chaat Papdi,123,Fine Dining,721,1894,85.2,0,2026-06-24 09:52:12
3275,Village-style Sarson da Saag,40,Sweet Shop,68,178,81.8,5.0,2025-09-29 01:45:23
3276,Shorshe Ilish,135,Local Eatery,166,255,55.4,34.8,2025-10-29 09:13:20
3277,Special Fish Tenga,117,Street Food,50,95,74.5,16.3,2026-01-10 01:46:07
3278,Street-side Chaat Papdi,100,Mid-range Restaurant,336,632,76.7,9.7,2025-06-27 20:47:07
3279,Premium Zan,82,Sweet Shop,61,269,54.2,19.4,2026-06-26 18:04:50
3280,Roadside Curd Rice,49,Fine Dining,713,2401,75.1,14.2,2025-12-14 20:43:24
3281,Filter Coffee,4,Sweet Shop,195,288,66.3,11.3,2025-06-29 05:59:08
3282,Authentic Bisi Bele Bath,61,Street Food,70,130,90.4,0,2025-04-28 05:16:03
3283,Lassi,93,Sweet Shop,44,222,43.0,71.8,2025-10-30 11:30:14
3284,Momos,14,Street Food,27,47,82.9,2.3,2025-11-19 13:20:45
3285,Quick-bite Kosha Mangsho,19,Roadside Stall,31,73,91.6,0,2026-05-02 20:23:18
3286,Rajma Chawal,132,Local Eatery,60,82,77.7,9.3,2025-04-19 16:30:54
3287,Pongal,50,Fine Dining,1352,1466,80.8,6.0,2026-03-12 11:52:30
3288,Authentic Zan,104,Local Eatery,69,94,61.7,21.3,2025-04-07 23:43:32
3289,Chaat Papdi,127,Fine Dining,1376,2129,91.8,0,2025-02-24 12:45:31
3290,Paneer Tikka,36,Roadside Stall,50,68,85.6,0,2025-06-15 16:37:36
3291,Deluxe Chila,21,Fine Dining,564,1880,76.3,15.4,2025-06-23 11:26:23
3292,Chef's Bamboo Shoot Curry,8,Street Food,75,115,68.9,13.3,2026-05-01 23:26:35
3293,Extra Cheesy Shorshe Ilish,17,Street Food,51,79,59.7,32.7,2025-02-22 14:23:19
3294,Classic Chettinad Chicken,59,Roadside Stall,24,115,82.3,4.2,2025-03-20 23:48:21
3295,Premium Shorshe Ilish,45,Roadside Stall,31,118,84.1,1.2,2025-05-09 11:34:28
3296,Pesarattu,48,Fine Dining,1279,1815,61.4,33.5,2025-08-05 06:08:44
3297,Festival Chila,64,Street Food,34,53,63.9,37.2,2025-06-21 11:45:27
3298,Roadside Smoked Pork,12,Sweet Shop,163,179,64.5,24.6,2025-03-08 03:44:16
3299,Grandma's Aloo Posto,86,Sweet Shop,207,231,81.0,6.8,2026-06-27 14:51:21
3300,Village-style Golgappa,43,Roadside Stall,18,49,88.1,0,2026-06-19 11:01:43
3301,Butter Chicken,39,Local Eatery,119,172,52.7,26.3,2025-11-05 05:34:38
3302,Chef's Butter Chicken,102,Mid-range Restaurant,410,572,49.0,56.0,2025-05-17 02:08:03
3303,Premium Axone,82,Fine Dining,979,1454,79.3,10.1,2026-03-20 16:52:30
3304,Payasam,51,Roadside Stall,35,89,48.5,64.0,2025-04-24 10:32:47
3305,Kadhi Bafla,66,Street Food,28,99,77.8,12.9,2025-12-21 05:22:51
3306,Village-style Appam with Stew,4,Mid-range Restaurant,351,695,70.4,16.3,2025-03-22 07:42:12
3307,Festival Mutton Rogan Josh,42,Local Eatery,86,149,44.1,25.2,2025-02-03 08:51:18
3308,Traditional Litti Chokha,93,Roadside Stall,59,78,74.6,8.3,2025-07-16 07:31:45
3309,Extra Cheesy Nihari,36,Local Eatery,162,200,45.3,46.3,2026-02-10 05:14:17
3310,Special Momos,135,Fine Dining,735,2211,69.0,16.4,2025-08-14 17:19:34
3311,Family Recipe Litti Chokha,90,Local Eatery,60,86,75.9,14.7,2026-03-04 12:26:43
3312,Festival Dhokla,76,Sweet Shop,47,280,78.0,5.5,2026-04-22 04:29:25
3313,Local Favourite Appam with Stew,111,Local Eatery,139,232,65.9,13.6,2025-01-16 03:12:41
3314,Special Curd Rice,5,Street Food,58,136,80.9,6.0,2025-04-11 01:24:12
3315,Chettinad Chicken,110,Street Food,46,109,40.4,50.9,2025-04-11 04:46:12
3316,Street-side Malpua,62,Sweet Shop,165,234,37.8,79.5,2026-06-05 03:28:14
3317,Modak,70,Sweet Shop,100,211,95.7,0,2025-06-09 00:05:48
3318,Quick-bite Misal Pav,30,Roadside Stall,16,103,52.4,35.8,2025-11-04 21:20:37
3319,Filter Coffee,57,Fine Dining,1126,1925,83.6,1.6,2026-06-10 02:41:45
3320,Traditional Momos,79,Street Food,52,109,62.5,20.3,2025-01-15 15:34:25
3321,Spicy Amritsari Kulcha,100,Roadside Stall,44,54,44.1,51.4,2025-08-14 08:47:07
3322,Homestyle Naga Chutney,85,Sweet Shop,197,231,71.4,13.0,2026-03-27 13:58:30
3323,Village-style Chettinad Chicken,106,Local Eatery,97,131,53.0,19.4,2025-01-15 02:29:51
3324,Bebinca,105,Fine Dining,601,2107,79.2,4.8,2025-09-14 05:42:39
3325,Grandma's Lassi,42,Local Eatery,149,200,54.0,48.1,2026-03-06 06:35:56
3326,Axone,13,Local Eatery,118,293,69.7,14.8,2025-09-29 17:31:02
3327,Goan Fish Curry,70,Sweet Shop,108,372,95.5,0,2025-09-21 23:29:37
3328,Grandma's Payasam,51,Street Food,31,55,87.6,0,2025-09-10 03:25:36
3329,Naga Chutney,82,Fine Dining,956,2408,73.4,14.5,2025-11-09 03:19:27
3330,Pork with Bamboo Shoot,11,Mid-range Restaurant,422,441,91.8,0,2025-10-06 15:28:48
3331,Village-style Chhena Poda,137,Roadside Stall,45,70,83.7,1.5,2025-08-29 09:27:57
3332,Dhokla,34,Local Eatery,107,296,64.8,28.9,2025-08-18 03:30:30
3333,Street-side Dal Makhani,94,Mid-range Restaurant,358,594,64.5,24.5,2026-04-17 16:16:31
3334,Pav Bhaji,23,Roadside Stall,66,111,59.6,36.8,2025-09-15 08:57:57
3335,Authentic Kachori,120,Mid-range Restaurant,316,675,51.8,59.7,2025-01-01 10:28:58
3336,Quick-bite Nihari,92,Street Food,33,87,77.3,13.5,2025-05-22 00:02:25
3337,Chef's Bebinca,30,Sweet Shop,163,325,81.2,2.6,2026-02-04 05:59:16
3338,Extra Cheesy Bisi Bele Bath,51,Sweet Shop,48,124,77.7,9.9,2026-02-05 22:56:45
3339,Signature Masala Dosa,59,Street Food,34,139,60.8,38.8,2026-04-15 08:55:48
3340,Extra Cheesy Paneer Tikka,123,Mid-range Restaurant,351,385,87.5,0,2025-06-21 03:11:14
3341,Pongal,55,Roadside Stall,58,90,85.8,0,2025-10-11 21:19:22
3342,Litti Chokha,132,Roadside Stall,64,90,81.2,6.7,2025-12-30 01:11:03
3343,Aloo Paratha,102,Roadside Stall,15,107,38.3,41.3,2026-04-02 05:39:34
3344,Khandvi,73,Sweet Shop,197,283,81.4,3.5,2026-06-16 06:31:01
3345,Roadside Bafla,65,Street Food,77,138,74.7,16.4,2025-11-27 22:01:17
3346,Classic Litti Chokha,35,Local Eatery,98,223,83.4,2.9,2025-03-26 18:14:26
3347,Roadside Butter Chicken,101,Roadside Stall,56,98,58.8,34.9,2025-09-13 20:16:16
3348,Zan,14,Roadside Stall,42,98,72.0,12.7,2026-01-30 02:18:26
3349,Classic Meen Curry,58,Roadside Stall,19,77,70.9,13.7,2025-06-19 09:19:18
3350,Street-side Fish Tenga,79,Sweet Shop,83,122,95.8,0,2025-03-18 00:16:26
3351,Local Favourite Chaat Papdi,120,Sweet Shop,193,252,64.3,13.1,2026-05-02 13:16:46
3352,Village-style Meen Curry,1,Fine Dining,1097,1427,55.1,25.0,2026-01-25 04:14:11
3353,Homestyle Jadoh,83,Local Eatery,112,270,74.9,10.2,2026-03-07 13:22:43
3354,Litti,86,Local Eatery,71,276,97.4,0,2026-06-15 19:03:53
3355,Chef's Lassi,101,Local Eatery,100,287,77.6,7.4,2025-04-03 08:06:18
3356,Extra Cheesy Khandvi,73,Roadside Stall,59,72,57.6,48.3,2025-07-10 19:33:58
3357,Signature Sol Kadhi,69,Fine Dining,1311,1996,86.0,0,2025-10-05 05:44:55
3358,Axone,81,Street Food,39,53,45.5,29.1,2025-07-15 07:51:39
3359,Momos,19,Mid-range Restaurant,334,632,62.2,26.5,2025-11-01 04:28:26
3360,Family Recipe Bebinca,29,Roadside Stall,30,116,50.9,46.4,2026-01-06 23:16:43
3361,Classic Mysore Pak,4,Sweet Shop,133,195,87.1,0,2025-04-27 01:31:26
3362,Litti,139,Sweet Shop,36,232,67.3,16.6,2026-03-09 23:45:22
3363,Aloo Paratha,91,Mid-range Restaurant,339,514,82.6,2.4,2025-09-16 14:57:22
3364,Spicy Bamboo Shoot Curry,14,Mid-range Restaurant,369,382,71.8,15.6,2026-02-23 14:26:59
3365,Chef's Chak-hao Kheer,80,Local Eatery,122,236,84.6,0.3,2026-04-12 12:06:28
3366,Spicy Sandesh,16,Roadside Stall,26,67,67.9,18.0,2026-05-29 04:08:38
3367,Quick-bite Kachori,37,Sweet Shop,77,163,48.0,41.9,2025-09-19 21:05:37
3368,Royal Vada Sambar,6,Roadside Stall,17,82,76.7,14.1,2025-01-19 10:51:44
3369,Royal Aloo Posto,18,Street Food,46,130,84.2,0.7,2026-04-21 01:04:35
3370,Spicy Zan,9,Local Eatery,176,200,67.2,26.2,2026-03-05 03:43:41
3371,Traditional Puttu Kadala,50,Sweet Shop,48,363,55.7,49.9,2026-05-19 22:28:26
3372,Amritsari Kulcha,38,Local Eatery,63,195,50.2,28.1,2025-11-21 14:16:36
3373,Festival Momos,11,Local Eatery,125,194,77.0,9.1,2025-08-06 06:30:46
3374,Street-side Chingri Malai Curry,47,Roadside Stall,50,80,71.5,16.9,2025-12-12 13:37:13
3375,Authentic Malai Kofta,43,Local Eatery,79,129,78.3,8.2,2026-06-23 19:32:07
3376,Family Recipe Thukpa,7,Roadside Stall,50,63,86.9,0,2025-11-22 12:20:01
3377,Quick-bite Nihari,94,Sweet Shop,99,360,68.3,26.9,2025-11-20 20:37:21
3378,Roadside Mysore Pak,5,Sweet Shop,190,265,87.8,0,2025-05-18 09:21:26
3379,Chef's Chaat Papdi,93,Fine Dining,1211,1734,70.7,18.0,2026-02-21 14:09:12
3380,Extra Cheesy Poha Jalebi,67,Sweet Shop,208,373,62.2,22.4,2025-12-30 14:04:01
3381,Chak-hao Kheer,118,Street Food,38,126,72.3,16.9,2025-04-29 22:58:55
3382,Local Favourite Bamboo Shoot Curry,79,Roadside Stall,23,98,82.0,2.3,2025-11-08 12:10:58
3383,Local Favourite Dalma,19,Fine Dining,527,539,65.4,32.1,2025-02-27 21:22:25
3384,Street-side Kachori,133,Sweet Shop,213,324,73.3,7.2,2025-06-06 07:50:50
3385,Local Favourite Chila,20,Fine Dining,1492,2392,74.5,10.9,2025-02-19 18:59:07
3386,Quick-bite Chaat Papdi,37,Street Food,42,149,80.7,3.9,2026-03-09 08:36:12
3387,Aloo Paratha,93,Mid-range Restaurant,192,631,67.9,10.6,2026-03-25 00:20:52
3388,Festival Bafla,22,Fine Dining,502,2418,78.6,7.5,2026-06-22 14:24:34
3389,Litti Chokha,132,Street Food,66,97,45.3,46.1,2025-03-22 08:38:41
3390,Deluxe Chingri Malai Curry,15,Local Eatery,88,206,92.4,0,2025-12-10 19:18:23
3391,Chaat Papdi,98,Mid-range Restaurant,361,413,77.6,7.3,2025-02-22 07:56:08
3392,Vada Pav,24,Street Food,80,93,82.7,2.7,2025-10-09 06:25:06
3393,Family Recipe Pitha,8,Street Food,39,93,77.4,9.7,2025-05-07 23:20:41
3394,Family Recipe Payasam,59,Street Food,42,131,86.8,0,2026-04-30 23:06:21
3395,Sarson da Saag,122,Sweet Shop,199,294,76.6,13.8,2025-11-24 23:30:52
3396,Bebinca,83,Mid-range Restaurant,235,422,55.2,41.6,2026-06-13 12:38:09
3397,Street-side Dal Bafla,67,Fine Dining,791,1032,65.8,28.1,2025-12-09 09:15:55
