souvenir_id,item_name,state_id,price_min_inr,price_max_inr,trust_score,scam_markup_pct,timestamp
1681,Fridge Magnet,8,350,2817,52.8,52.3,2025-11-06 09:53:36
1682,Handwoven Bag,25,291,3122,74.8,8.0,2025-01-07 06:22:05
1683,Postcard Set,8,694,1958,68.5,21.3,2025-07-07 06:47:33
1684,Spice Box Set,12,702,2918,63.8,28.0,2025-03-12 00:41:50
1685,Keychain Set,24,651,3646,78.1,11.5,2025-04-11 09:13:55
1686,Roadside Terracotta Figurine,28,458,1396,66.4,20.5,2025-03-14 00:31:22
1687,Postcard Set,18,315,2186,89.3,0,2025-01-21 21:34:07
1688,Street-side Brassware,26,597,2240,56.2,42.8,2025-02-05 07:38:23
1689,Local Handicraft Figurine,1,672,2627,81.7,5.5,2025-09-02 22:19:23
1690,Applique Work,19,200,2394,57.2,22.6,2026-04-12 22:30:12
1691,Marble Taj Replica,26,459,2969,66.2,13.9,2026-05-02 08:32:29
1692,Brassware,26,327,2425,87.2,0,2026-02-27 06:26:51
1693,Silver Filigree,19,282,2971,83.9,1.3,2026-05-14 02:31:01
1694,Keychain Set,8,530,2919,61.1,40.7,2026-05-22 22:04:33
1695,Bronze Nataraja Statue,23,252,2824,66.7,15.9,2026-06-11 05:52:22
1696,Signature Coir Handicraft,12,434,660,52.8,56.9,2025-11-15 03:17:16
1697,Aranmula Kannadi Mirror,12,386,2897,88.6,0,2026-04-18 03:05:58
1698,Bandhani Dupatta,21,716,1268,78.2,12.0,2026-03-08 13:25:47
1699,Special Handwoven Bag,1,55,1968,61.5,41.3,2026-01-24 16:32:21
1700,Local Handicraft Figurine,17,123,655,52.4,30.5,2025-10-06 09:00:30
1701,Phulkari Dupatta,20,468,3015,50.9,21.0,2025-05-20 02:53:43
1702,Fridge Magnet,2,490,1484,72.6,10.0,2026-05-30 22:27:45
1703,Grandma's Postcard Set,8,368,485,79.0,7.2,2025-07-28 15:56:01
1704,Traditional Pattachitra Painting,19,792,3199,58.4,18.7,2026-06-29 20:09:18
1705,Extra Cheesy Local Handicraft Figurine,25,518,2744,67.3,22.7,2025-07-05 12:47:49
1706,Local Handicraft Figurine,5,454,634,77.7,12.7,2025-06-14 13:02:57
1707,Family Recipe Prayer Wheel,22,116,855,68.2,24.4,2026-01-22 19:42:46
1708,Deluxe Postcard Set,17,785,3085,87.0,0,2025-12-28 04:15:57
1709,Special Fridge Magnet,17,769,2482,69.4,20.1,2025-08-14 10:11:10
1710,Fridge Magnet,17,548,2528,69.8,25.2,2026-06-18 16:33:03
1711,Spicy Seashell Craft,6,789,1259,93.8,0,2026-04-06 08:54:42
1712,Bagh Print Fabric,13,643,3473,52.5,45.0,2025-02-27 00:45:57
1713,Keychain Set,5,64,394,42.0,62.7,2025-10-09 03:12:49
1714,Grandma's Dokra Art,28,198,677,85.1,0,2025-03-08 06:35:04
1715,Classic Seashell Craft,6,275,2437,54.4,51.9,2025-12-15 11:35:14
1716,Special Phulkari Dupatta,20,470,2458,81.6,2.7,2025-04-28 14:04:36
1717,Postcard Set,8,458,1134,45.5,48.0,2025-12-04 15:57:45
1718,Keychain Set,27,98,341,73.9,19.9,2025-04-13 12:11:55
1719,Local Favourite Handwoven Bag,1,691,2425,76.4,6.6,2025-05-09 05:26:54
1720,Chef's Dokra Art,28,342,873,50.7,29.9,2025-04-15 22:37:13
1721,Mirror Work Bag,7,295,881,75.4,12.8,2025-03-10 05:10:35
1722,Festival Sandalwood Carving,11,624,2605,86.7,0,2025-07-08 00:41:08
1723,Patola Saree,7,709,3192,45.6,50.2,2025-02-17 07:57:17
1724,Mysore Silk Saree,11,574,2900,71.4,22.6,2026-05-29 07:41:05
1725,Traditional Fridge Magnet,1,680,1210,77.6,12.6,2026-05-07 19:13:21
1726,Traditional Mirror Work Bag,7,792,2205,83.8,1.4,2025-08-28 07:03:47
1727,Fridge Magnet,25,107,577,81.0,2.6,2025-10-08 01:58:38
1728,Classic Handwoven Bag,5,293,1830,54.7,35.7,2025-09-25 11:39:06
1729,Signature Prayer Wheel,22,327,650,83.4,1.4,2025-02-05 19:22:07
1730,Grandma's Pattachitra Painting,19,207,1494,69.5,15.1,2025-05-17 17:27:40
1731,Puppet (Kathputli),21,371,2378,83.3,2.6,2026-03-15 22:28:44
1732,Silver Filigree,19,696,752,92.1,0,2025-12-04 07:49:57
1733,Premium Fridge Magnet,27,527,1515,85.4,0,2025-06-15 02:58:46
1734,Fridge Magnet,10,675,1752,64.7,16.5,2025-04-02 22:12:05
1735,Grandma's Local Handicraft Figurine,5,102,2942,79.7,7.4,2025-05-25 12:31:59
1736,Keychain Set,25,170,1612,52.5,39.6,2025-10-06 11:56:58
1737,Chanderi Saree,13,424,1523,93.2,0,2025-02-06 16:17:21
1738,Pahari Cap,9,514,1322,75.6,14.2,2025-07-29 21:25:06
1739,Extra Cheesy Keychain Set,1,795,3180,68.4,25.5,2025-05-16 00:54:53
1740,Terracotta Figurine,28,159,2077,66.5,28.6,2026-06-27 09:22:20
1741,Handwoven Bag,1,264,2704,82.9,3.2,2025-07-11 18:46:24
1742,Local Favourite Assam Tea Gift Box,3,319,1778,89.8,0,2025-12-08 02:46:22
1743,Family Recipe Handwoven Carpet,22,764,2413,82.5,3.5,2025-05-06 23:26:56
1744,Sandalwood Carving,11,762,1285,50.1,59.4,2025-04-19 02:21:09
1745,Street-side Terracotta Figurine,28,592,1792,40.1,30.3,2025-09-06 06:47:03
1746,Spicy Handwoven Bag,4,171,2972,78.2,8.5,2026-03-22 06:01:16
1747,Festival Fridge Magnet,27,417,1841,90.0,0,2026-01-26 03:05:11
1748,Royal Meenakari Jewelry,21,398,1848,60.6,22.7,2025-02-23 18:31:31
1749,Kanchipuram Silk Saree,23,56,1344,88.9,0,2025-09-06 04:51:26
1750,Local Favourite Handwoven Bag,2,659,1675,51.0,22.4,2026-03-25 23:36:40
1751,Grandma's Handwoven Bag,8,373,503,54.6,27.7,2026-02-14 12:02:13
1752,Roadside Keychain Set,5,443,2207,64.6,16.4,2026-03-03 01:40:34
1753,Deluxe Local Handicraft Figurine,27,74,2871,58.4,28.2,2025-11-12 05:40:46
1754,Royal Mysore Silk Saree,11,795,939,77.3,8.7,2025-04-04 18:29:56
1755,Keychain Set,27,628,3046,59.8,26.0,2025-09-06 11:12:34
1756,Extra Cheesy Kantha Stitch Saree,28,98,1781,74.3,15.0,2025-09-12 04:21:23
1757,Family Recipe Bandhani Fabric,7,609,1514,83.8,1.7,2025-11-12 13:17:00
1758,Festival Fridge Magnet,24,407,658,56.2,29.8,2025-11-17 10:17:20
1759,Extra Cheesy Spice Box Set,12,753,2852,58.6,36.8,2026-04-12 00:23:12
1760,Handwoven Bag,17,185,1665,91.5,0,2025-12-25 03:04:44
1761,Mirror Work Bag,7,618,1489,72.0,17.0,2025-04-19 09:16:48
1762,Fridge Magnet,17,575,804,67.9,14.6,2026-01-22 15:43:53
1763,Roadside Postcard Set,2,564,2246,66.0,14.0,2025-04-18 00:57:35
1764,Postcard Set,10,224,438,83.1,3.4,2025-03-20 15:00:46
1765,Deluxe Azulejo Tile,6,431,1616,52.9,30.7,2025-11-04 00:51:18
1766,Traditional Seashell Craft,6,621,1775,42.9,32.3,2025-04-13 13:09:52
1767,Homestyle Bronze Nataraja Statue,23,642,3428,65.3,34.7,2025-10-22 15:48:31
1768,Postcard Set,24,779,2013,84.3,0.5,2025-07-21 20:00:01
1769,Special Kanchipuram Silk Saree,23,463,3328,49.2,46.7,2025-01-08 11:52:26
1770,Postcard Set,5,484,3358,63.8,23.2,2025-11-29 00:51:21
1771,Fridge Magnet,17,270,2965,68.9,27.6,2025-02-20 05:44:04
1772,Premium Azulejo Tile,6,447,728,71.1,16.3,2025-06-06 11:54:15
1773,Classic Bronze Nataraja Statue,23,110,299,84.0,1.4,2025-07-06 14:46:44
1774,Postcard Set,2,613,3352,54.6,52.6,2025-03-26 01:10:09
1775,Local Handicraft Figurine,2,157,1267,66.2,22.4,2025-07-06 04:11:46
1776,Roadside Fridge Magnet,5,795,1880,75.3,8.3,2026-04-08 00:24:37
1777,Handwoven Bag,27,673,2694,72.7,12.8,2025-09-24 08:58:12
1778,Festival Postcard Set,10,547,3044,64.9,19.0,2025-04-23 03:27:30
1779,Extra Cheesy Seashell Craft,6,628,2228,84.1,1.6,2025-11-23 09:16:09
1780,Extra Cheesy Mirror Work Bag,7,717,2506,66.3,26.9,2026-04-17 02:11:07
1781,Homestyle Local Handicraft Figurine,1,550,1633,76.5,9.6,2025-05-29 23:13:34
1782,Mirror Work Bag,7,700,2257,90.1,0,2026-04-01 23:23:00
1783,Grandma's Handwoven Bag,18,623,2529,81.2,2.6,2025-07-13 08:39:34
1784,Gond Art Painting,13,401,1848,83.5,1.1,2025-04-01 16:06:25
1785,Classic Fridge Magnet,17,203,2192,75.3,10.4,2025-06-11 14:23:49
1786,Deluxe Keychain Set,1,180,2091,57.1,33.4,2026-03-14 09:05:50
1787,Chef's Mysore Silk Saree,11,135,828,46.4,30.3,2026-02-15 19:06:36
1788,Premium Terracotta Figurine,28,397,944,90.8,0,2025-02-23 00:01:40
1789,Street-side Bandhani Dupatta,21,656,2154,59.3,36.5,2026-05-04 13:59:57
1790,Deluxe Bamboo Basket,16,120,1620,78.3,10.6,2025-03-16 19:55:32
1791,Coir Handicraft,12,615,821,75.8,12.0,2025-11-12 18:03:17
1792,Channapatna Toy,11,600,2880,67.8,30.0,2025-05-09 21:36:59
1793,Local Handicraft Figurine,8,162,2453,75.6,14.0,2025-12-31 04:00:01
1794,Special Kanchipuram Silk Saree,23,309,824,73.7,15.4,2026-02-21 00:29:42
1795,Classic Juti Footwear,20,699,2477,80.5,5.4,2025-06-27 16:04:06
1796,Signature Mirror Work Bag,7,296,450,69.2,11.2,2025-03-25 21:12:36
1797,Fridge Magnet,27,311,2201,85.4,0,2025-03-14 17:27:35
1798,Quick-bite Local Handicraft Figurine,1,166,611,77.9,6.0,2025-12-27 22:56:28
1799,Postcard Set,25,599,1604,83.5,2.4,2025-07-13 01:51:22
1800,Royal Local Handicraft Figurine,25,417,1027,66.3,25.6,2025-03-18 14:17:26
1801,Muga Silk Stole,3,644,3310,75.5,14.4,2025-03-06 17:42:32
1802,Deluxe Muga Silk Stole,3,53,1200,83.6,2.1,2025-09-26 11:22:24
1803,Quick-bite Keychain Set,24,551,1138,90.7,0,2025-09-01 22:59:39
1804,Kantha Stitch Saree,28,611,2649,77.6,13.0,2025-04-23 13:38:20
1805,Family Recipe Fridge Magnet,8,370,1460,51.8,45.0,2025-10-24 02:07:13
1806,Roadside Kanchipuram Silk Saree,23,683,3401,70.4,15.6,2026-05-31 09:53:29
1807,Local Favourite Kangra Miniature Painting,9,348,872,61.5,15.7,2025-05-29 19:08:55
1808,Signature Local Handicraft Figurine,17,613,2668,72.7,12.9,2025-03-27 14:12:12
1809,Channapatna Toy,11,603,1112,78.8,5.6,2025-01-24 00:50:26
1810,Bamboo Basket,16,414,2765,59.3,35.4,2025-05-09 01:15:20
1811,Handwoven Bag,10,352,2110,80.9,2.6,2026-06-07 08:27:11
1812,Special Gond Art Painting,13,66,2347,67.5,29.3,2025-11-12 07:06:10
1813,Channapatna Toy,11,430,1518,38.0,54.4,2025-12-11 14:36:32
1814,Festival Kullu Shawl,9,586,1090,80.0,7.2,2025-08-05 05:48:49
1815,Special Kullu Shawl,9,567,827,60.4,40.9,2026-02-15 04:24:26
1816,Signature Dokra Art,28,751,1840,85.7,0,2025-04-26 17:59:42
1817,Spicy Bagh Print Fabric,13,547,1742,83.2,1.8,2025-01-26 18:21:04
1818,Homestyle Spice Box Set,12,440,2040,80.4,6.2,2025-04-07 23:45:32
1819,Patola Saree,7,306,1505,78.8,11.1,2026-03-19 12:29:42
1820,Traditional Kangra Miniature Painting,9,119,2396,69.9,24.1,2026-05-14 23:59:58
1821,Homestyle Local Handicraft Figurine,10,551,3269,73.4,19.2,2026-02-19 01:02:40
1822,Keychain Set,17,635,3579,88.4,0,2026-05-16 20:14:10
1823,Deluxe Keychain Set,15,141,1028,53.6,22.1,2025-10-21 10:57:47
1824,Postcard Set,5,581,2790,51.1,59.9,2026-02-28 20:45:06
1825,Festival Kangra Miniature Painting,9,487,973,57.3,29.9,2025-07-07 03:28:41
1826,Handwoven Bag,1,436,2480,75.6,9.1,2025-04-16 13:00:25
1827,Street-side Coir Handicraft,12,246,549,62.7,14.8,2025-05-17 19:11:51
1828,Festival Kangra Miniature Painting,9,172,2081,84.8,0.2,2025-01-15 20:27:50
1829,Roadside Bagh Print Fabric,13,766,1128,80.7,4.5,2025-10-11 20:59:23
1830,Deluxe Gond Art Painting,13,385,1573,95.6,0,2026-06-05 01:52:13
1831,Extra Cheesy Juti Footwear,20,70,2089,74.7,9.1,2025-06-07 13:28:30
1832,Silver Filigree,19,451,1381,86.2,0,2025-08-26 13:20:49
1833,Handwoven Bag,18,569,2975,54.2,49.9,2025-06-05 17:47:19
1834,Local Handicraft Figurine,1,476,541,61.5,40.6,2026-06-14 21:20:48
1835,Postcard Set,18,348,555,90.8,0,2025-02-22 11:48:02
1836,Brassware,26,54,1075,50.1,49.2,2025-04-18 14:53:42
1837,Royal Local Handicraft Figurine,5,697,1318,69.7,11.6,2025-11-10 19:00:32
1838,Traditional Gond Art Painting,13,561,2065,55.9,23.3,2026-04-25 20:55:03
1839,Phulkari Dupatta,20,668,1143,67.5,23.5,2025-12-02 22:25:20
1840,Kantha Stitch Saree,28,198,680,46.9,55.3,2026-03-12 18:25:57
1841,Thangka Painting,22,598,3491,88.3,0,2025-06-15 02:53:07
1842,Silver Filigree,19,131,234,71.0,23.2,2025-01-13 11:28:26
1843,Village-style Kangra Miniature Painting,9,317,1090,84.9,0.1,2025-06-19 10:51:03
1844,Handwoven Bag,17,592,2966,38.6,32.4,2025-08-06 10:36:44
1845,Handwoven Bag,17,446,1534,82.4,3.5,2025-02-24 20:30:09
1846,Grandma's Terracotta Figurine,28,117,1971,75.4,11.8,2025-01-18 11:15:11
1847,Postcard Set,1,753,3350,65.8,17.4,2025-05-23 21:04:33
1848,Puppet (Kathputli),21,275,2586,77.1,14.2,2025-10-05 19:03:39
1849,Roadside Aranmula Kannadi Mirror,12,708,1256,80.5,6.4,2025-09-11 14:10:29
1850,Spicy Keychain Set,10,212,2527,78.6,6.4,2025-05-20 15:44:28
1851,Street-side Channapatna Toy,11,409,1594,65.0,35.1,2025-10-12 00:46:17
1852,Deluxe Postcard Set,2,710,881,81.7,5.6,2025-05-01 23:50:20
1853,Camel Leather Jutti,21,119,2474,86.2,0,2025-07-26 21:55:22
1854,Grandma's Postcard Set,10,59,2122,67.6,30.3,2025-07-13 09:23:30
1855,Fridge Magnet,4,386,1268,72.0,15.4,2026-03-07 00:55:57
1856,Chikankari Kurta,26,509,1317,58.2,21.0,2025-11-08 16:37:44
1857,Phulkari Dupatta,20,327,3021,90.2,0,2025-07-17 05:46:09
1858,Grandma's Seashell Craft,6,401,798,76.5,8.9,2026-06-09 23:45:50
1859,Royal Azulejo Tile,6,546,600,45.5,67.1,2026-04-08 12:17:50
1860,Paithani Saree,14,544,962,87.4,0,2025-01-17 15:33:44
1861,Bagh Print Fabric,13,337,896,55.7,44.0,2026-05-09 04:15:25
1862,Special Khasi Shawl,16,125,949,55.9,24.2,2025-12-09 10:25:29
1863,Phulkari Dupatta,20,315,1182,73.1,14.5,2026-05-19 09:13:43
1864,Grandma's Handwoven Bag,27,591,869,52.7,48.4,2025-07-21 20:36:20
1865,Kanchipuram Silk Saree,23,389,2750,58.5,37.7,2026-02-05 20:47:56
1866,Local Handicraft Figurine,2,614,2358,57.3,29.5,2025-11-09 22:15:22
1867,Family Recipe Gond Art Painting,13,794,1869,56.3,19.0,2025-02-09 04:55:54
1868,Bandhani Fabric,7,345,3057,61.6,18.2,2025-11-23 22:35:19
1869,Brassware,26,162,1842,84.3,0.5,2026-02-07 20:47:12
1870,Seashell Craft,6,117,2332,91.7,0,2026-06-18 08:25:13
1871,Village-style Handwoven Carpet,22,155,659,94.3,0,2025-04-23 23:56:07
1872,Quick-bite Pahari Cap,9,669,2207,79.6,5.1,2026-06-24 01:53:42
1873,Bandhani Fabric,7,61,1022,74.0,13.8,2026-06-20 21:55:27
1874,Coir Handicraft,12,173,1863,59.1,45.3,2025-06-28 16:23:12
1875,Family Recipe Handwoven Bag,8,157,1776,73.6,7.8,2025-02-21 20:54:00
1876,Silver Filigree,19,173,2598,81.5,2.2,2025-06-25 20:48:39
1877,Handwoven Bag,27,720,1223,80.1,4.2,2026-05-12 02:59:39
1878,Signature Chanderi Saree,13,755,956,41.0,69.4,2025-11-20 03:30:55
1879,Local Handicraft Figurine,2,534,875,83.6,2.4,2025-01-13 08:37:53
1880,Juti Footwear,20,183,2875,53.8,38.7,2025-04-21 05:12:48
1881,Dokra Art,28,692,1942,46.1,45.0,2026-05-17 11:34:28
1882,Postcard Set,2,303,3061,80.9,6.3,2026-04-06 02:06:18
1883,Kolhapuri Chappal,14,177,2358,59.7,37.2,2025-04-02 22:08:00
1884,Local Favourite Bagh Print Fabric,13,90,1412,80.8,6.9,2025-05-17 16:10:03
1885,Special Mirror Work Bag,7,185,2270,78.4,4.6,2026-06-05 23:23:15
1886,Local Favourite Juti Footwear,20,681,1869,75.6,9.0,2025-07-18 04:22:06
1887,Keychain Set,2,567,1505,87.6,0,2026-05-31 22:48:43
1888,Premium Keychain Set,10,499,3386,90.5,0,2025-02-08 03:25:49
1889,Seashell Craft,6,100,2707,85.3,0,2025-05-09 20:33:57
1890,Chef's Postcard Set,18,310,2750,83.7,1.6,2025-08-15 14:32:25
1891,Gond Art Painting,13,586,1372,75.0,9.0,2026-04-22 16:30:09
1892,Family Recipe Postcard Set,15,340,2990,76.1,10.6,2026-06-18 11:27:11
1893,Classic Channapatna Toy,11,243,2998,87.1,0,2025-11-13 14:55:31
1894,Street-side Terracotta Figurine,28,182,2955,61.0,29.9,2025-05-01 03:39:01
1895,Mirror Work Bag,7,699,2233,55.7,27.6,2026-03-25 14:35:46
1896,Kolhapuri Chappal,14,456,2545,75.7,14.9,2025-07-14 11:52:41
1897,Classic Bagh Print Fabric,13,426,2332,92.2,0,2025-02-21 19:05:58
1898,Local Handicraft Figurine,27,196,1821,82.1,5.1,2025-09-23 22:24:27
1899,Street-side Warli Painting,14,465,2592,46.1,61.7,2025-08-13 02:45:56
1900,Keychain Set,1,154,2998,56.3,17.3,2025-09-10 15:21:55
1901,Local Favourite Local Handicraft Figurine,17,128,2605,55.8,45.4,2026-05-10 23:49:04
1902,Dokra Art,28,619,2815,57.8,23.4,2026-06-02 02:35:59
1903,Local Handicraft Figurine,8,510,3117,47.8,48.3,2025-08-07 13:28:48
1904,Postcard Set,17,781,895,72.8,21.2,2025-09-18 17:32:12
1905,Festival Terracotta Figurine,28,587,725,46.0,47.4,2025-01-12 03:06:15
1906,Special Keychain Set,5,83,556,78.2,8.7,2026-05-13 22:40:48
1907,Premium Handwoven Bag,24,648,2088,75.0,12.1,2025-08-04 16:12:49
1908,Fridge Magnet,15,61,710,94.4,0,2025-09-27 10:34:46
1909,Family Recipe Bagh Print Fabric,13,344,3039,42.0,67.5,2025-06-27 18:10:03
1910,Traditional Kantha Stitch Saree,28,163,466,64.6,15.9,2025-08-20 15:07:28
1911,Sandalwood Carving,11,162,1476,58.6,32.1,2026-03-20 15:20:46
1912,Bamboo Craft,3,697,1633,71.0,16.7,2025-09-26 16:34:52
1913,Village-style Dokra Art,28,428,1470,76.7,10.2,2025-06-20 11:26:44
1914,Sandalwood Carving,11,166,2692,68.3,19.8,2025-07-06 22:15:57
1915,Fridge Magnet,10,239,2400,80.8,5.2,2025-07-26 07:20:46
1916,Meenakari Jewelry,21,361,1209,55.9,50.1,2026-05-03 14:33:36
1917,Prayer Wheel,22,333,2819,71.5,14.5,2026-02-19 20:51:32
1918,Aranmula Kannadi Mirror,12,453,2402,58.9,16.8,2026-05-15 18:15:40
1919,Local Favourite Local Handicraft Figurine,25,108,2266,61.6,25.1,2025-11-08 13:46:29
1920,Roadside Fridge Magnet,2,418,1287,67.7,26.6,2025-05-30 04:01:59
1921,Homestyle Local Handicraft Figurine,18,322,3003,85.4,0,2025-11-23 08:55:33
1922,Keychain Set,15,418,1829,59.1,44.6,2026-02-24 13:15:45
1923,Phulkari Dupatta,20,325,493,71.0,11.4,2025-01-06 23:56:58
1924,Chef's Sandalwood Carving,11,665,3635,60.4,21.5,2025-09-03 07:25:19
1925,Sandalwood Carving,11,497,1656,89.2,0,2026-04-28 21:50:33
1926,Kantha Stitch Saree,28,711,1960,97.3,0,2025-01-10 21:02:29
1927,Traditional Kullu Shawl,9,629,3440,80.8,4.4,2026-06-11 02:07:18
1928,Festival Fridge Magnet,18,155,2413,81.4,4.2,2025-10-09 06:15:58
1929,Handwoven Bag,8,315,904,71.1,21.3,2025-05-07 08:00:06
1930,Authentic Kantha Stitch Saree,28,589,792,47.6,54.5,2026-01-05 06:41:56
1931,Postcard Set,25,456,911,83.2,1.8,2025-04-27 22:23:47
1932,Street-side Applique Work,19,216,1630,62.5,26.0,2025-04-09 17:47:07
1933,Marble Taj Replica,26,175,866,76.4,9.7,2026-05-14 09:39:30
1934,Special Seashell Craft,6,75,1767,83.4,1.1,2026-02-03 15:35:36
1935,Tanjore Painting,23,218,1388,75.4,13.8,2026-03-09 07:31:25
1936,Village-style Fridge Magnet,25,103,976,72.7,14.4,2025-11-21 08:09:15
1937,Spicy Phulkari Dupatta,20,610,3258,78.0,9.5,2025-05-22 19:51:30
1938,Chanderi Saree,13,390,1014,77.6,11.3,2026-04-02 22:56:06
1939,Quick-bite Fridge Magnet,27,614,2277,91.3,0,2025-07-06 17:31:43
1940,Local Handicraft Figurine,8,491,1901,68.9,12.6,2025-07-02 08:20:21
1941,Handwoven Bag,2,562,657,44.7,37.2,2026-04-25 09:03:38
1942,Kangra Miniature Painting,9,155,730,48.9,35.2,2025-05-16 16:43:03
1943,Pattachitra Painting,19,582,951,83.8,1.4,2025-07-25 01:30:34
1944,Keychain Set,25,141,2161,73.7,18.5,2026-02-17 15:25:56
1945,Deluxe Postcard Set,25,373,2254,64.1,19.6,2025-05-05 06:15:14
1946,Signature Kantha Stitch Saree,28,612,2363,80.0,8.4,2025-08-31 03:28:50
1947,Handwoven Bag,8,612,2654,84.5,0.5,2026-01-31 12:04:20
1948,Family Recipe Kolhapuri Chappal,14,247,1629,56.0,28.9,2026-03-29 07:29:15
1949,Khasi Shawl,16,584,1386,80.5,6.8,2026-03-26 22:02:56
1950,Bamboo Basket,16,86,2671,64.8,21.3,2025-05-07 20:42:29
1951,Fridge Magnet,17,783,2789,84.6,0.3,2025-01-21 22:30:34
1952,Signature Handwoven Bag,4,353,1011,84.6,0.5,2026-05-30 23:47:40
1953,Kangra Miniature Painting,9,714,2900,76.1,7.1,2025-12-10 11:07:16
1954,Extra Cheesy Local Handicraft Figurine,10,80,1172,56.1,46.4,2025-08-18 07:28:03
1955,Bamboo Craft,3,738,3647,70.3,26.1,2025-02-09 10:27:08
1956,Azulejo Tile,6,172,1524,80.5,6.3,2025-11-16 09:43:22
1957,Roadside Postcard Set,8,408,825,42.1,65.0,2025-08-11 07:09:01
1958,Grandma's Fridge Magnet,15,274,993,72.0,18.7,2026-03-24 13:50:01
1959,Festival Postcard Set,17,604,1920,83.8,1.6,2025-11-28 08:42:03
1960,Blue Pottery,21,623,1356,84.3,0.5,2025-08-12 13:57:41
1961,Keychain Set,8,434,605,72.0,21.5,2026-03-13 03:56:00
1962,Family Recipe Applique Work,19,800,1665,47.2,38.0,2025-06-09 14:17:21
1963,Handwoven Bag,27,116,1397,52.0,30.2,2026-03-22 21:08:01
1964,Local Handicraft Figurine,27,189,1704,58.9,30.2,2025-04-05 17:49:07
1965,Sandalwood Carving,11,378,1194,42.9,45.5,2025-09-02 05:44:19
1966,Homestyle Marble Taj Replica,26,93,2329,82.1,4.9,2025-04-21 23:35:27
1967,Quick-bite Bronze Nataraja Statue,23,503,3335,68.1,13.6,2025-09-04 10:08:47
1968,Local Handicraft Figurine,18,249,2057,52.7,45.0,2025-03-25 09:07:41
1969,Family Recipe Postcard Set,10,731,1120,58.8,43.0,2026-03-11 20:43:58
1970,Local Favourite Keychain Set,10,370,2369,72.4,9.7,2026-04-18 12:50:31
1971,Special Local Handicraft Figurine,4,566,2565,69.1,12.6,2025-04-21 03:14:41
1972,Kantha Stitch Saree,28,529,1623,50.0,41.8,2026-03-02 20:14:57
1973,Keychain Set,10,234,1761,74.2,17.7,2026-05-19 19:52:01
1974,Family Recipe Azulejo Tile,6,745,1555,62.1,31.3,2025-01-03 11:46:09
1975,Local Handicraft Figurine,1,135,311,72.2,11.2,2025-09-16 11:40:27
1976,Juti Footwear,20,567,2180,88.1,0,2025-09-11 07:32:08
1977,Local Favourite Meenakari Jewelry,21,68,2287,68.4,29.7,2026-03-22 14:16:02
1978,Street-side Dokra Art,28,455,896,85.2,0,2025-03-25 13:51:41
1979,Seashell Craft,6,280,2311,73.3,16.8,2025-01-19 05:03:19
1980,Street-side Patola Saree,7,530,1444,58.8,19.5,2026-05-04 11:14:17
1981,Classic Mysore Silk Saree,11,328,2181,67.5,15.8,2025-06-22 05:52:04
1982,Homestyle Muga Silk Stole,3,713,786,70.1,20.9,2025-01-07 12:35:18
1983,Extra Cheesy Sandalwood Carving,11,460,956,74.1,13.7,2025-07-15 05:43:00
1984,Classic Juti Footwear,20,625,2707,37.8,31.6,2026-03-14 11:18:11
1985,Authentic Handwoven Bag,1,232,2390,71.1,16.9,2025-04-02 17:36:58
1986,Local Handicraft Figurine,10,798,2482,66.3,13.0,2025-05-08 12:30:45
1987,Cashew Feni Bottle,6,528,1563,75.8,11.0,2026-02-06 15:44:03
1988,Local Handicraft Figurine,10,145,412,76.5,5.6,2025-07-07 03:06:44
1989,Tanjore Painting,23,192,2973,65.8,23.4,2025-08-06 01:11:18
1990,Chef's Thangka Painting,22,773,3465,75.9,6.6,2025-09-30 15:39:38
1991,Pattachitra Painting,19,433,1499,85.3,0,2025-11-18 13:43:07
1992,Street-side Warli Painting,14,167,1084,64.1,34.6,2026-01-03 21:10:06
1993,Street-side Juti Footwear,20,356,1993,64.4,12.6,2025-10-28 08:01:02
1994,Tanjore Painting,23,717,1138,73.6,11.7,2025-12-30 23:02:53
1995,Family Recipe Local Handicraft Figurine,4,465,2078,51.3,30.9,2026-04-20 05:13:26
1996,Keychain Set,27,125,2078,72.8,12.2,2026-05-10 17:50:06
1997,Street-side Handwoven Bag,17,375,743,92.4,0,2025-01-11 10:39:24
1998,Spicy Keychain Set,5,713,2791,66.7,19.0,2025-07-28 01:29:55
1999,Extra Cheesy Keychain Set,18,538,3196,68.0,22.7,2025-03-18 10:17:30
2000,Festival Pattachitra Painting,19,596,908,82.3,2.8,2026-04-15 20:43:37
2001,Extra Cheesy Handwoven Bag,2,503,1806,49.5,30.8,2025-05-22 00:19:45
2002,Keychain Set,1,557,2159,55.3,45.4,2025-12-03 13:26:39
2003,Local Favourite Keychain Set,18,697,2921,73.1,16.3,2026-06-28 12:40:50
2004,Keychain Set,17,356,2081,61.9,31.0,2026-03-24 12:00:28
2005,Traditional Handwoven Bag,8,555,1828,78.7,5.7,2025-11-03 04:47:01
2006,Bagh Print Fabric,13,220,622,47.1,61.9,2026-06-19 02:37:00
2007,Keychain Set,17,344,2164,48.9,42.9,2025-01-26 08:37:57
2008,Kanchipuram Silk Saree,23,658,1857,44.5,53.3,2025-04-02 19:33:32
2009,Street-side Fridge Magnet,1,222,2727,66.2,17.1,2026-01-26 17:11:54
2010,Applique Work,19,144,386,84.1,0.6,2026-01-13 12:40:43
2011,Thangka Painting,22,265,833,80.3,5.6,2025-03-11 09:48:10
